AcceptTime,Answer,ApprovalTime,AssignmentId,AssignmentStatus,AutoApprovalTime,HITId,Question,SubmitTime,TimeSpent,WorkerId,breast:3KSRR0ANT0SQYOX6MT2LB8HJ8EFCHJ,cardio:3RJTH7YUGU2T60P6IF1ZMICQMWRYTM,nutrition:36FDFKUBEQYUVKNYWYMXNPALOD93NJ,immunization:3RVVHO1V7S1LCQ80JEK422CLLUJWGC
2018-09-19 08:36:52+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1000727 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Screening mammography's usefulness in preventing breast cancer deaths is hard to gauge because it's hard to find good comparison groups. You can compare to older study groups but that wouldn't account for changes in technology that might affect mortality rates decreasing. The Norwegian breast cancer screening program started and grew, leading to women from 50-69 years old getting access to mammogram screenings every two years. They compared four groups made up of 40,075 women total with breast cancer. Two groups were from 1996-2005. One group received screening and one did not. The other two groups were from 1986 through 1995 and again, one received screening and the other didn't. The rate of death decreased by 7.2 deaths per 100,000 person-years in the 1996-2005 group compared to the 1986-1995 group. In women that didn't get screened, there was still a reduction of 4.8 deaths per 100,000 person-years. This concludes that screening did help reduce deaths but other factors helped with reduction of breast cancer deaths. </FreeText></Answer></QuestionFormAnswers>",2018-09-19 17:05:01+02:00,3KMS4QQVK3BY3MTAI6J29GT6ANJFK3,Approved,2018-09-19 17:04:54+02:00,3OND0WXMHW0C9YVCR8RYPMWQAOVEH0,NEJMoa1000727,2018-09-19 09:04:54+02:00,0 days 00:28:02.000000000,A1UI0SM8QV5IZ8,"{""Education"": ""Some College"", ""Age"": ""15-24"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": true, ""10"": true, ""11"": true, ""12"": true, ""13"": false}",,,
2018-09-19 13:52:47+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1000727 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A Norwegian breast-cancer screening program that started in 1996 was expanded geographically during a subsequent 9 years. Women ages 50 to 69 yrs were offered screening mammograms every 2 yrs. They compared incidence-based rates of death from breast cancer in  2 group of women who from 1996 thru 2005 were living in counties w/ screening (screening group) or w/out (nonscreening group) and 2 historical-comparison groups that from 1986 thru 1995 mirrored the current group. Data was analyzed from 40075 women w/ breast cancer. The death rate was reduced by 7.2 deaths per 100,000 person-years in the nonscreen group as compared with the historical nonscreen group), for a relative reduction in mortality of 10% in the screening group. The difference in the reduction of mortality between the current and historical groups that could be attributed to screening alone was 2.4 deaths per 100,000 person-years. The availability of screening mammograms was associated w/ reducing the rate of death from breast cancer. The screening itself accounted for about 1/3 of the total reduction.</FreeText></Answer></QuestionFormAnswers>",2018-09-19 22:11:01+02:00,340UGXU9DZM12FKCCZS8XP5Q09DVUE,Approved,2018-09-19 22:10:40+02:00,3OND0WXMHW0C9YVCR8RYPMWQAOVEH0,NEJMoa1000727,2018-09-19 14:10:40+02:00,0 days 00:17:53.000000000,A98E8M4QLI9RS,"{""Education"": ""Some College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": true, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,,
2018-09-19 14:02:40+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1000727 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A study was performed in Norway to see if screening mammography would reduce the incidence of death from breast cancer.  Women between the ages of 50 and 69 years old were included in the study. They were screened every 2 years. The owmen were separated into 4 different groups. One group of women who lived in a countries with screening between 1996 and 2005, and a group of women who did not have screening in their country. Another study was performed on women that mirrored that study from 1986 to 1995. 40,075 women who had breast cancer were analyzed. Using screening methods the incidence of death from breast cancer was only 7.2 deaths per 100,00 person years.  This means that 2.4 women were saved from death by these screening procedures. Having mammography screening available to women was a major factor in reducing the incidence of breast cancer in women. The study showed that in Norway the reduction accounted for a 1/3 reduction in death.</FreeText></Answer></QuestionFormAnswers>",2018-09-19 22:14:01+02:00,3KWTYT0871OHLVI3XUIU24F8AUK5LP,Approved,2018-09-19 22:14:00+02:00,3OND0WXMHW0C9YVCR8RYPMWQAOVEH0,NEJMoa1000727,2018-09-19 14:14:00+02:00,0 days 00:11:20.000000000,A2LTOS0AZ3B28A,"{""Education"": ""Some College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": false, ""6"": true, ""7"": true, ""8"": true, ""9"": true, ""10"": false, ""11"": true, ""12"": true, ""13"": true}",,,
2018-09-19 15:18:03+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1000727 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>The breast cancer screening program in Norway was started in 1996 to counteract the challenge of determining the efficacy of mammograms in terms of death from the disease on equal groups. Using past data was never helpful as it did not take into account things like then-current advances in breast cancer treatment and awareness. The Norwegian program offered women between the ages of 50 and 69 a mammogram every two years. They compared the results with similar groups of women who lived in other countries that provided screening, similar groups of women who lived in countries without screening and two historical groups that had similar experiences with screenings. They analyzed data from over 40,000 women with cancer of the breast. In all women who had screenings, the mortality rate was reduced by 7.2 deaths per 100,000 people. This reduced the death rate by 10%. This showed that screening does reduce the risk of death. </FreeText></Answer></QuestionFormAnswers>",2018-09-19 23:24:01+02:00,33L7PJKHCHJORQ9A41RO0FZG6YGT8T,Approved,2018-09-19 23:23:55+02:00,3OND0WXMHW0C9YVCR8RYPMWQAOVEH0,NEJMoa1000727,2018-09-19 15:23:55+02:00,0 days 00:05:52.000000000,A3HEDIGLDT2NF3,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": false, ""5"": true, ""6"": false, ""7"": true, ""8"": true, ""9"": true, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,,
2018-09-19 19:08:52+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1000727 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A study that took place in Norway found that making mammography screening available to women between the ages of 50 and 90 every two years had an impact on the rate of breast cancer deaths. To verify the data, it was compared to women who lived in a place where no mammography screening was available, and then compared to older data from both types of groups (women who lived where screening was available and those who did not). The total reduction of deaths from the recent group who lived in an area when mammography screening was made available was 7.2 less deaths per year. Unfortunately the overall comparison revealed that the availability of screening alone only contributed to 2.4 less deaths per year.  &#13;Although the impact of having mammography screening available to residents of a country makes only a slight impact on the number of breast cancer deaths per year, it is still an impact, and should not be discounted. </FreeText></Answer></QuestionFormAnswers>",2018-09-20 03:19:01+02:00,3WMOAN2SRCIO7P03FYGMJUDWSF6VNC,Approved,2018-09-20 03:18:10+02:00,3OND0WXMHW0C9YVCR8RYPMWQAOVEH0,NEJMoa1000727,2018-09-19 19:18:10+02:00,0 days 00:09:18.000000000,AUPHYAKC58LPA,"{""Education"": ""Some College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": false, ""5"": false, ""6"": false, ""7"": true, ""8"": true, ""9"": false, ""10"": false, ""11"": false, ""12"": true, ""13"": true}",,,
2018-09-19 22:06:32+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1000727 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A breast-cancer screening program in Norway has published its results on the effect of breast-cancer screening on mortality rates of breast cancer. This study was deemed necessary as there is some difficulty in finding comparison groups. The study began in 1996 and expanded in the coming 9 years. During this time, women fitting certain criteria were offered screening every two years and four comparison groups were formed. They were women who lived in counties where screening had been offered and not offered during the trial period, and two similar groups that were formed ten years previous to the forming of these groups. Data from 40, 075 women was analyzed and it was found among both the current and historical group that those offered breast cancer screening saw a decrease in mortality rates of about a third. This was a reduction of about 2.4 people in every 100,000. This has shown that offering breast cancer screening can impact the mortality rate of breast cancer.</FreeText></Answer></QuestionFormAnswers>",2018-09-20 06:30:01+02:00,3I33IC7ZWGN8QF8CIKR6VJWLWBMA29,Approved,2018-09-20 06:29:16+02:00,3OND0WXMHW0C9YVCR8RYPMWQAOVEH0,NEJMoa1000727,2018-09-19 22:29:16+02:00,0 days 00:22:44.000000000,A1TMWYZL6USNIF,"{""Education"": ""Some College"", ""Age"": ""24-39"", ""Gender"": ""male"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": false}",,,
2018-09-18 20:06:38+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>While mammography is the preferred choice in detecting an early incidence of breast cancer in women, a study performed over three decades is showing some dramatic results. Effective cancer screening programs show both a substantial increase in the number of cases detected in early stages, and a decrease in cancer presenting itself at a later stage.  Since mammography was introduced in the U.S., the number of early stage cancer cases detected had doubled in just one year, while late stage cases declined.  Based on variables such as hormone-replacement therapy and other adjusted trends, the study concluded that breast cancer was overdiagnosed in 1.3 million women in the U.S. in the past 30 years. This has led researchers to believe that while screening is important, it has only marginally reduced the rate at which women are diagnosed with advanced cancer.  The imbalance suggests that overdiagnosis accounts for nearly a third of all newly diagnosed breast cancers. Screening has only a small effect on the death rate from the disease.</FreeText></Answer></QuestionFormAnswers>",2018-09-19 04:28:01+02:00,3CP1TO84PUMBK9WVNO0PN8GZ3KG25Z,Approved,2018-09-19 04:27:04+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-18 20:27:04+02:00,0 days 00:20:26.000000000,A2KROBPV0YPE4A,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": true, ""5"": false, ""6"": true, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,,
2018-09-19 14:19:03+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Effective cancer-screening programs increase the incidence of cancer detection at an early stage and decrease the incidence of cancer presenting at a late stage. Surveillance, Epidemiology and end results data among women 40 yrs or older was used to examine trends from 1976 thru 2008 in the incidence of early-state breast cancer (ductal carcinoma in situ and localized) and late-stage breast cancer (regional and distant). The introduction of screening mammography in the US has been linked with doubling the number of cases of early-state breast cancer that are detected each yr, from 112 to 234 cases per 100,000 women. The rate women present w/ late-state cancer has decreased by 8%, from 102 to 94 cases per 100,000. It was estimated that breast cancer was overdiagnosed in 1.3 million US women in the past 30 yrs. In 2008, breast cancer was overdiagnosed in more than 70000 women, that is 31% of all breast cancers diagnosed. Despite increases in the number of early-state breast cancer found, screening mammograms has only marginally reduced the rate where women present with advance cancer. </FreeText></Answer></QuestionFormAnswers>",2018-09-19 22:36:01+02:00,373ERPL3YPTU9VO63AXORWULWPWRTT,Approved,2018-09-19 22:35:03+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-19 14:35:03+02:00,0 days 00:16:00.000000000,A98E8M4QLI9RS,"{""Education"": ""Some College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": true, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,,
2018-09-19 20:52:04+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A study was conducted over thirty-two years with the object of comparing the rate of early and late stage breast cancer in women over 40. It was discovered that since mammography screening began in the United States there was a larger number of early stage breast cancer diagnoses. Unfortunately, it was also discovered that a great portion of those diagnoses were actually lumps or tumors that would never have developed into advanced stage breast cancer. This significantly cuts the success rate of mammography screening in the prevention of advanced stage breast cancer. It was estimated that in 2008 alone, that 31 percent of all breast cancer diagnoses were over diagnosed  in this manner. &#13;The overall data accumulated from this study indicates that mammography screening has only a very slight impact on the total death rate attributed to breast cancer, and because of over diagnosing, is actually driving the numbers of early stage breast cancer detected higher than it is. </FreeText></Answer></QuestionFormAnswers>",2018-09-20 05:14:01+02:00,3EF8EXOTT2GC2NTKTM45JZPZUSI1JF,Approved,2018-09-20 05:13:31+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-19 21:13:31+02:00,0 days 00:21:27.000000000,AUPHYAKC58LPA,"{""Education"": ""Some College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": false, ""5"": false, ""6"": false, ""7"": true, ""8"": true, ""9"": false, ""10"": false, ""11"": false, ""12"": true, ""13"": true}",,,
2018-09-19 22:06:33+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>For breast cancer treatment to be the most effective, it is necessary for breast cancer to be found at earlier stages. To help further this, research has been done into this topic. The focus of the systematic review was that of trends in detecting breast cancer early, through mammography, from 1976 to 2008. While studies have shown that mammography has been effective at detecting breast cancer in the earlier stages, there were other things the study found as well that give less optimistic results. Taking into account certain trends in overdiagnosis and excesses due to hormone-replacement therapy, it was found that around 31% of breast cancer cases diagnosed in 2008 were overdiagnosed and around 1.3 million cases followed suit in the past 30 years. The researchers in these studies came to the conclusion that screening mammography has not had a large impact on the number of cases that advance to further stages of breast cancer, and consequently little effect on the mortality rate of breast cancer.</FreeText></Answer></QuestionFormAnswers>",2018-09-20 06:49:01+02:00,3P4RDNWND6RN2TPI1TPBBY6LBUDIJ8,Approved,2018-09-20 06:48:31+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-19 22:48:31+02:00,0 days 00:41:58.000000000,A1TMWYZL6USNIF,"{""Education"": ""Some College"", ""Age"": ""24-39"", ""Gender"": ""male"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": false}",,,
2018-09-20 02:13:03+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Thirty years of academic study have shown that breast cancer screening programs do not reduce the rate with which women develop advanced cancer. Effective screening must not only increase cancer detection in early stages, but also decrease the incidence of patients developing cancer later. The study used three types of cancer detection data gathered between the years of 1976 and 2008. &#13;Early evidence was promising. Screening mammography in the US has doubled the number of early stage breast cancer patients detected per year. Also, the rate of late stage cancers reported has dropped 8%. However, the incidence of overdiagnosis - for example the finding of non symptomatic tumors - was high, with researchers estimating at least 1.3 million overdiagnosises have occurred in the past 30 years. In 2008 alone, it was estimated that 31% of all breast cancer diagnosises were overdiagnosed. This new information suggests that mammography screening is having a limited effect on the rate of fatal breast cancers. </FreeText></Answer></QuestionFormAnswers>",2018-09-20 10:25:01+02:00,3MTMREQS4W3U2V6JW4GDJQCA0KVAW9,Approved,2018-09-20 10:24:39+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-20 02:24:39+02:00,0 days 00:11:36.000000000,A1SXNLUT6WM90L,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": false}",,,
2018-09-20 03:22:44+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>An analysis of the incidence of early-stage and late-stage breast cancer among women aged 40 years or older over three decades (from 1976 to 2008) found that breast cancer was overdiagnosed in nearly one-third of all new cases. This equates to roughly 1.3 million women in the United States over the past three decades and more than 70,000 in 2008 alone. The overdiagnosis of breast cancer, defined as the presence of tumors upon screening that would not have led to the presentation of clinical symptoms, is thought to be due, in large part, to the increased use of mammography in clinical practice. While the introduction of mammography within cancer-screening programs in the United States has undoubtedly led to an increase in the detection of early-stage breast cancer, minimal effects have been seen with their use on the rates of advanced breast cancer presentations and mortality attributed to the disease.</FreeText></Answer></QuestionFormAnswers>",2018-09-20 11:51:01+02:00,39LNWE0K4VHWG90CDSTPI0FWSD0IUZ,Approved,2018-09-20 11:50:37+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-20 03:50:37+02:00,0 days 00:27:53.000000000,A3K7OKFT05A073,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""male"", ""1"": true, ""2"": true, ""3"": true, ""4"": true, ""5"": true, ""6"": true, ""7"": true, ""8"": true, ""9"": true, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,,
2018-09-20 03:49:40+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>To decrease the likelihood of death breast cancer screens should be done early in life so as to catch the disease in the early stages. If done so the breast cancer screen will increase the likelihood that cancer will be detected at earlier ages, but will decrease the prevalence of finding cancer at later more difficult to treat stages. Studies were done on breast cancer screens from 1976 to 2008 among women over 40 years of age. Introduction of mammography in the US has resulted in a increase in detection of breast cancer in women by double, but decreased the number of these detections in the later stage of the disease overall. The rate of decrease in dectections at the later stage of breast cancer was 8%. Excluding data associated with hormone-replacement therapy and data from women diagnosed who were younger than age 40, lead to the finding that breast cancer is over diagnosed in 1.3 million women in the past 30 years.</FreeText></Answer></QuestionFormAnswers>",2018-09-20 12:00:01+02:00,32VNZTT0A8PASA9GO9WGJOITGWYR4S,Approved,2018-09-20 11:59:42+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-20 03:59:42+02:00,0 days 00:10:02.000000000,AWCD7E12GSX2Z,"{""Education"": ""College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": true, ""3"": false, ""4"": true, ""5"": false, ""6"": false, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": false}",,,
2018-09-20 07:43:43+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1206809 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>Cancer screening programs are vital for early detection which is vital for reducing lives lost to breast cancer. They are constantly researching cancer and studying from the past 40 years to help eradicate breast cancer. They are constantly seeking knowledge in order to find more ways to stop cancer. Mammograms have significantly increased the early detection rates, which is a good thing. The rate at which women present with late stage breast cancer has decreased quite a bit. While there is still no cure, women are being treated earlier and thus are becoming cancer free and living at higher rates, than in previous years. Breast cancer has been commonly misdiagnosed because of the presence of benign tumors and similar issues, some caused by hormone replacement therapy. So the statistics about diagnoses, are not as accurate as they may seem at first glance. There is still a long way to go to lower the rate of late stage detection. Screening only has a small effect on the death rate. </FreeText></Answer></QuestionFormAnswers>",,3SLE99ER0OY3F0GGD50GD5QYZ6WBZB,Submitted,2018-09-20 15:52:03+02:00,3W5PY7V3UPS6697TF96D824L5S4YJ4,NEJMoa1206809,2018-09-20 07:52:03+02:00,0 days 00:08:20.000000000,AHYXP6QIMYJLD,"{""Education"": ""Some College"", ""Age"": ""24-39"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": true, ""5"": true, ""6"": false, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": false}",,,
2018-09-18 16:57:53+02:00,"<?xml version=""1.0"" encoding=""ASCII""?><QuestionFormAnswers xmlns=""http://mechanicalturk.amazonaws.com/AWSMechanicalTurkDataSchemas/2005-10-01/QuestionFormAnswers.xsd""><Answer><QuestionIdentifier>question</QuestionIdentifier><FreeText> NEJMoa1103507 </FreeText></Answer><Answer><QuestionIdentifier>summary</QuestionIdentifier><FreeText>A study has been completed showing promising results for the drug Exemestane for breast cancer prevention in post-menopausal women. Aromatase inhibitors, like Exemestane, are shown to prevent more types of breast cancer and with fewer side effects than Tamoxifen and Raloxifene in patients with early-stage breast cancer. &#13;In the study, 4560 women with a median age of 62.5 and with various risk factors, were assigned to a group and given either Exemestane or a placebo. Results showed Exemestane significantly reduced invasive breast cancers in post-menopausal women who were in the moderate risk group for developing the cancer. There were also no significant differences between the two groups in developing adverse reactions like fractures, cardiovascular events and other treatment-related problems. A median follow-up three years later showed no serious toxic effects and only minimal changes in health-related quality of life after using Exemestane.</FreeText></Answer></QuestionFormAnswers>",2018-09-19 01:43:01+02:00,33F859I567YHOFGM7JU9DYMT2TTHBU,Approved,2018-09-19 01:42:15+02:00,34O39PNDK6TRRPXVDM122ISBU0GRBA,NEJMoa1103507,2018-09-18 17:42:15+02:00,0 days 00:44:22.000000000,A2KROBPV0YPE4A,"{""Education"": ""College"", ""Age"": ""40-60"", ""Gender"": ""female"", ""1"": true, ""2"": false, ""3"": true, ""4"": true, ""5"": false, ""6"": true, ""7"": true, ""8"": true, ""9"": false, ""10"": true, ""11"": true, ""12"": true, ""13"": true}",,,
